ax,ay,az,gx,gy,gz,target
5.69,-1.38,8.58,0.26,-0.09,0.03,0
5.86,-0.48,7.72,0.27,-0.06,-0.01,0
6.19,-0.01,7.05,0.28,-0.07,-0.02,0
6.34,-1.5,7.92,0.29,-0.1,0,0
6.29,-1.08,8.31,0.26,-0.11,0.03,0
6.36,-0.34,7.53,0.29,-0.08,-0.01,0
6.18,-0.26,7.44,0.3,-0.07,-0.02,0
5.78,-1.4,8.19,0.28,-0.08,0,0
5.83,-1.08,8.07,0.24,-0.09,0.02,0
6.71,-0.37,7.11,0.3,-0.1,0,0
6.79,-0.24,7.69,0.31,-0.11,-0.02,0
5.93,-1.65,8.61,0.26,-0.09,0,0
5.58,-0.68,8.28,0.24,-0.07,0.02,0
6.42,-0.44,7.15,0.31,-0.09,0,0
6.6,-0.75,7.35,0.3,-0.1,-0.02,0
6.4,-1.57,8.34,0.24,-0.12,0,0
6.03,-0.38,8.23,0.25,-0.09,0.01,0
6.32,-0.66,7.62,0.33,-0.08,0,0
6.16,-0.84,7.58,0.29,-0.09,-0.02,0
6.01,-1.39,8.05,0.22,-0.09,0,0
6.19,-0.4,7.58,0.26,-0.09,0.01,0
6.95,-0.61,7.52,0.33,-0.12,0.01,0
6.27,-1.01,8.18,0.29,-0.1,-0.02,0
5.57,-1.1,8.44,0.22,-0.06,-0.01,0
5.87,-0.12,7.5,0.27,-0.07,0.01,0
6.69,-1.14,7.53,0.33,-0.12,0.01,0
6.62,-1.05,7.89,0.28,-0.11,-0.01,0
6.22,-0.85,8.24,0.22,-0.1,-0.01,0
5.95,-0.22,7.9,0.29,-0.08,0.01,0
6.08,-1.1,7.92,0.32,-0.09,0.01,0
6.08,-1.15,7.83,0.26,-0.09,-0.01,0
6.33,-0.57,7.68,0.23,-0.09,-0.01,0
6.47,-0.15,7.61,0.29,-0.1,0.01,0
6.51,-1.3,8.2,0.32,-0.11,0.02,0
5.88,-1.02,8.28,0.26,-0.08,-0.01,0
5.66,-0.33,7.64,0.23,-0.05,-0.02,0
6.21,-0.55,7.42,0.3,-0.09,0,0
6.6,-1.45,8.14,0.3,-0.12,0.03,0
6.51,-0.84,7.99,0.26,-0.11,-0.01,0
6.07,-0.27,8.01,0.25,-0.07,-0.02,0
5.83,-0.61,7.92,0.3,-0.07,0,0
5.91,-1.47,8.16,0.29,-0.09,0.02,0
6.38,-0.8,7.57,0.26,-0.09,0,0
6.55,-0.09,7.47,0.26,-0.09,-0.02,0
6.41,-0.68,8.06,0.3,-0.1,0,0
6.02,-1.49,8.46,0.28,-0.1,0.02,0
5.86,-0.62,7.82,0.27,-0.06,0,0
6.14,-0.1,7.09,0.27,-0.07,-0.03,0
6.48,-1.19,7.85,0.29,-0.1,0,0
6.4,-1.31,8.39,0.27,-0.12,0.03,0
6.31,-0.47,7.87,0.28,-0.09,0,0
6.03,-0.19,7.57,0.28,-0.06,-0.03,0
5.92,-1.09,7.84,0.28,-0.08,-0.01,0
6.09,-1.32,8.05,0.25,-0.1,0.03,0
6.59,-0.37,7.37,0.29,-0.1,0,0
6.56,-0.24,7.68,0.3,-0.09,-0.02,0
6.18,-1.27,8.26,0.28,-0.09,-0.01,0
5.73,-1.14,8.49,0.25,-0.08,0.03,0
6.04,-0.33,7.27,0.29,-0.07,0,0
6.67,-0.62,7.27,0.29,-0.09,-0.03,0
6.55,-1.28,8.13,0.26,-0.11,0,0
5.93,-0.86,8.49,0.26,-0.1,0.02,0
6.09,-0.48,7.73,0.3,-0.08,0,0
6.19,-0.5,7.4,0.3,-0.07,-0.03,0
6.11,-1.37,7.88,0.25,-0.09,-0.01,0
6.24,-0.79,7.97,0.25,-0.11,0.02,0
6.59,-0.36,7.67,0.32,-0.1,0,0
6.38,-0.91,7.95,0.29,-0.09,-0.02,0
5.84,-1.21,8.47,0.25,-0.08,0,0
5.58,-0.58,7.93,0.25,-0.07,0.01,0
6.43,-0.7,7.29,0.32,-0.09,0,0
6.86,-0.94,7.73,0.29,-0.12,-0.01,0
6.1,-0.94,8.39,0.24,-0.1,-0.01,0
5.75,-0.45,8.15,0.27,-0.07,0.01,0
6.09,-0.71,7.69,0.32,-0.08,0,0
6.15,-1.05,7.68,0.27,-0.09,-0.01,0
6.16,-0.93,7.88,0.23,-0.09,-0.01,0
6.42,-0.34,7.84,0.28,-0.1,0.01,0
6.31,-1.1,8.09,0.32,-0.1,0.01,0
5.91,-1.01,8.15,0.27,-0.08,0,0
5.8,-0.51,7.62,0.24,-0.06,-0.02,0
5.99,-0.55,7.58,0.28,-0.08,0,0
6.6,-1.2,7.83,0.31,-0.12,0.02,0
6.52,-0.84,8.11,0.27,-0.11,0,0
5.96,-0.45,8.14,0.25,-0.07,-0.02,0
5.72,-0.56,7.9,0.29,-0.07,0,0
6.04,-1.47,8.06,0.29,-0.09,0.02,0
6.28,-0.83,7.62,0.26,-0.09,0,0
6.59,-0.31,7.48,0.26,-0.09,-0.02,0
6.21,-0.77,8.14,0.29,-0.09,0,0
5.89,-1.38,8.35,0.29,-0.09,0.02,0
5.94,-0.49,7.58,0.27,-0.07,0,0
6.34,-0.42,7.18,0.27,-0.08,-0.02,0
6.34,-0.95,7.7,0.28,-0.1,0,0
6.47,-1.24,8.14,0.28,-0.12,0.02,0
6.22,-0.55,7.93,0.29,-0.08,0,0
6.07,-0.3,7.61,0.28,-0.06,-0.03,0
5.94,-1.12,7.84,0.27,-0.08,-0.01,0
6.17,-1.23,8.05,0.26,-0.11,0.02,0
6.56,-0.44,7.36,0.29,-0.09,0,0
6.74,-0.39,7.63,0.29,-0.09,-0.02,0
6.03,-1.15,8.42,0.27,-0.09,0,0
5.63,-1.05,8.38,0.26,-0.08,0.02,0
6.18,-0.45,7.25,0.29,-0.08,0,0
6.9,-0.68,7.23,0.3,-0.11,-0.02,0
6.5,-1.2,8.08,0.26,-0.12,0,0
6.01,-0.93,8.54,0.26,-0.1,0.02,0
6.12,-0.41,7.64,0.31,-0.08,0,0
6.32,-0.71,7.41,0.29,-0.09,-0.02,0
6.09,-1.23,7.97,0.24,-0.09,0,0
6.33,-0.57,7.98,0.26,-0.1,0.01,0
6.76,-0.44,7.52,0.32,-0.11,0,0
6.49,-0.9,8.05,0.29,-0.1,-0.01,0
5.65,-1.02,8.37,0.24,-0.07,-0.01,0
5.74,-0.57,7.77,0.26,-0.07,0.01,0
6.6,-0.79,7.33,0.32,-0.11,0.01,0
6.76,-0.96,7.88,0.28,-0.12,0,0
6.17,-0.93,8.34,0.24,-0.1,-0.01,0
5.83,-0.5,8.09,0.27,-0.08,0.01,0
6.11,-0.85,7.66,0.32,-0.09,0.01,0
6.18,-1.13,7.77,0.27,-0.09,0,0
6.25,-0.69,7.81,0.23,-0.08,-0.02,0
6.4,-0.38,7.93,0.28,-0.1,0.01,0
6.5,-1.08,8.03,0.33,-0.11,0.02,0
5.88,-1,8.31,0.27,-0.08,0,0
5.66,-0.48,7.73,0.24,-0.05,-0.03,0
6.23,-0.56,7.57,0.28,-0.08,0,0
6.61,-1.33,8.1,0.31,-0.12,0.02,0
6.25,-0.8,8.27,0.27,-0.1,0,0
6.08,-0.42,7.95,0.25,-0.07,-0.03,0
5.88,-0.5,7.77,0.29,-0.07,0,0
5.89,-1.52,8.07,0.29,-0.09,0.02,0
6.29,-0.69,7.58,0.26,-0.09,0,0
6.75,-0.15,7.35,0.27,-0.09,-0.03,0
6.16,-0.86,8.1,0.29,-0.09,0,0
5.7,-1.43,8.51,0.27,-0.08,0.02,0
5.86,-0.39,7.64,0.27,-0.06,-0.01,0
6.47,-0.42,7.15,0.28,-0.08,-0.02,0
6.43,-1.01,7.94,0.28,-0.11,0,0
6.22,-1.29,8.6,0.26,-0.11,0.02,0
6.21,-0.39,7.64,0.3,-0.08,0,0
6.26,-0.49,7.33,0.3,-0.08,-0.02,0
5.7,-1.17,8,0.27,-0.08,-0.01,0
6.07,-1.13,8.04,0.25,-0.09,0.02,0
6.82,-0.32,7.3,0.31,-0.11,0,0
6.6,-0.73,7.82,0.3,-0.11,-0.01,0
5.68,-1.15,8.5,0.25,-0.07,-0.01,0
5.77,-0.67,7.89,0.25,-0.07,0.01,0
6.27,-0.54,7.29,0.31,-0.09,0,0
6.65,-0.89,7.6,0.29,-0.11,-0.01,0
6.28,-1.05,8.15,0.24,-0.1,-0.01,0
6.09,-0.56,8.18,0.26,-0.09,0.01,0
6.1,-0.78,7.71,0.32,-0.09,0.01,0
5.98,-0.99,7.77,0.28,-0.08,-0.01,0
5.94,-1,7.82,0.23,-0.07,-0.02,0
6.52,-0.44,7.61,0.27,-0.11,0.01,0
6.56,-1,7.97,0.33,-0.12,0.02,0
5.94,-0.94,8.3,0.28,-0.08,-0.01,0
5.7,-0.62,7.88,0.24,-0.05,-0.03,0
6.09,-0.59,7.62,0.28,-0.08,0.01,0
6.31,-1.2,7.81,0.31,-0.11,0.02,0
6.48,-0.87,7.94,0.27,-0.1,-0.01,0
6.3,-0.45,8.02,0.25,-0.08,-0.02,0
5.92,-0.56,7.98,0.29,-0.08,0.01,0
5.75,-1.39,8.2,0.29,-0.08,0.02,0
6.17,-0.71,7.58,0.27,-0.08,-0.01,0
6.6,-0.38,7.25,0.26,-0.08,-0.02,0
6.49,-0.74,7.82,0.29,-0.11,0.01,0
5.94,-1.35,8.5,0.29,-0.09,0.02,0
5.9,-0.55,7.72,0.27,-0.06,-0.01,0
6.29,-0.31,7.14,0.27,-0.07,-0.02,0
6.29,-1.02,7.88,0.28,-0.1,0,0
6.29,-1.39,8.07,0.27,-0.11,0.02,0
6.56,-0.45,7.66,0.28,-0.1,0,0
6.35,-0.31,7.67,0.29,-0.07,-0.02,0
5.74,-1.13,8.07,0.27,-0.07,-0.01,0
5.88,-1.15,8.19,0.25,-0.08,0.02,0
6.73,-0.46,7.22,0.29,-0.1,0,0
6.9,-0.44,7.29,0.29,-0.11,-0.02,0
6.12,-1.13,8.39,0.27,-0.1,0,0
5.65,-1.02,8.47,0.25,-0.07,0.01,0
6.14,-0.47,7.35,0.3,-0.08,0,0
6.67,-0.68,7.37,0.3,-0.1,-0.01,0
6.34,-1.19,8.22,0.25,-0.11,-0.01,0
6.29,-0.73,8.21,0.25,-0.11,0.02,0
6.41,-0.51,7.65,0.32,-0.1,0,0
6.12,-0.84,7.82,0.3,-0.09,-0.01,0
5.75,-1.15,8.05,0.24,-0.07,-0.01,0
6.31,-0.51,7.67,0.25,-0.09,0.01,0
6.82,-0.76,7.64,0.33,-0.12,0.01,0
6.58,-0.91,8.16,0.29,-0.12,0,0
5.64,-1.01,8.41,0.23,-0.07,-0.02,0
5.82,-0.35,7.61,0.26,-0.07,0,0
6.35,-1.06,7.62,0.32,-0.11,0.02,0
6.4,-1.04,7.95,0.27,-0.11,0,0
6.28,-0.61,8.05,0.24,-0.08,-0.02,0
6.31,-0.28,7.88,0.28,-0.09,0.01,0
5.99,-1.27,8.27,0.32,-0.1,0.02,0
5.73,-0.84,7.96,0.27,-0.07,0,0
6.33,-0.57,7.43,0.24,-0.07,-0.03,0
6.61,-0.51,7.71,0.29,-0.11,0.01,0
6.12,-1.41,8.53,0.3,-0.11,0.03,0
5.95,-0.81,8.23,0.27,-0.08,0,0
6.02,-0.37,7.52,0.25,-0.05,-0.03,0
6,-0.71,7.53,0.29,-0.09,0,0
6.2,-1.47,8.04,0.28,-0.11,0.02,0
6.53,-0.49,7.67,0.27,-0.1,0,0
6.48,-0.26,7.65,0.28,-0.08,-0.02,0
5.8,-0.91,8.13,0.29,-0.08,0,0
5.62,-1.36,8.29,0.27,-0.07,0.02,0
6.27,-0.56,7.26,0.27,-0.08,0,0
6.99,-0.34,7.25,0.29,-0.1,-0.02,0
6.21,-1.08,8.35,0.28,-0.11,0,0
5.74,-1.17,8.61,0.25,-0.08,0.01,0
6.17,-0.42,7.38,0.3,-0.07,0,0
6.37,-0.42,7.14,0.3,-0.09,-0.02,0
6.1,-1.26,7.98,0.26,-0.1,-0.01,0
6.33,-0.85,8.22,0.25,-0.1,0.01,0
6.59,-0.52,7.63,0.32,-0.1,0.01,0
6.17,-0.73,7.92,0.3,-0.09,-0.01,0
5.61,-1.16,8.02,0.24,-0.07,-0.02,0
5.96,-0.71,7.8,0.25,-0.08,0.01,0
6.81,-0.68,7.26,0.32,-0.12,0.01,0
6.55,-0.85,8.01,0.29,-0.12,-0.01,0
5.84,-1.05,8.4,0.24,-0.08,-0.02,0
5.84,-0.45,7.82,0.26,-0.07,0.01,0
6.16,-0.99,7.65,0.32,-0.1,0.02,0
6.15,-1,7.72,0.28,-0.09,-0.01,0
6.39,-0.86,7.86,0.23,-0.09,-0.02,0
6.41,-0.38,7.92,0.28,-0.1,0.01,0
6.03,-1.19,8.21,0.32,-0.1,0.02,0
5.72,-0.89,7.99,0.27,-0.06,-0.01,0
6.19,-0.6,7.42,0.24,-0.07,-0.02,0
6.44,-0.46,7.5,0.28,-0.1,0.01,0
6.47,-1.3,8.31,0.31,-0.12,0.03,0
6.09,-0.77,8.2,0.27,-0.08,-0.01,0
6.07,-0.34,7.62,0.26,-0.06,-0.03,0
5.94,-0.76,7.62,0.29,-0.09,0,0
6.03,-1.44,8.11,0.28,-0.1,0.02,0
6.43,-0.63,7.49,0.27,-0.08,-0.01,0
6.8,-0.19,7.41,0.27,-0.09,-0.02,0
6.02,-0.98,8.24,0.29,-0.09,0.01,0
5.53,-1.27,8.39,0.27,-0.07,0.02,0
6.22,-0.45,7.17,0.28,-0.07,-0.01,0
6.92,-0.45,7.22,0.29,-0.1,-0.01,0
6.39,-1.14,8.13,0.28,-0.11,0,0
6.07,-1.08,8.58,0.26,-0.09,0.02,0
6.3,-0.51,7.55,0.3,-0.08,0,0
6.3,-0.47,7.23,0.3,-0.09,-0.02,0
5.97,-1.38,8.04,0.25,-0.09,-0.01,0
6.36,-0.78,8.04,0.25,-0.1,0.01,0
6.92,-0.49,7.37,0.31,-0.11,0,0
6.49,-0.69,7.84,0.3,-0.11,-0.01,0
5.61,-1.22,8.48,0.25,-0.07,-0.01,0
5.83,-0.55,7.72,0.25,-0.07,0.01,0
6.73,-0.83,7.29,0.32,-0.11,0.01,0
6.65,-0.8,7.88,0.29,-0.12,-0.01,0
6.2,-1.06,8.31,0.24,-0.1,-0.01,0
6,-0.45,8.09,0.27,-0.08,0.01,0
6.09,-0.89,7.73,0.32,-0.09,0.01,0
6.06,-1.01,7.74,0.28,-0.09,-0.01,0
6.31,-0.79,7.81,0.23,-0.09,-0.01,0
6.5,-0.39,7.84,0.28,-0.11,0.01,0
6.4,-1.11,8.13,0.32,-0.12,0.02,0
5.88,-0.89,8.29,0.28,-0.08,-0.01,0
5.75,-0.52,7.69,0.24,-0.05,-0.02,0
6.2,-0.68,7.64,0.28,-0.09,0.01,0
6.48,-1.2,8.11,0.3,-0.12,0.02,0
6.29,-0.75,8.11,0.27,-0.09,-0.01,0
6.19,-0.4,8.03,0.25,-0.07,-0.02,0
5.84,-0.72,8.03,0.29,-0.07,0,0
5.77,-1.32,8.18,0.28,-0.08,0.02,0
6.38,-0.68,7.5,0.27,-0.08,0,0
6.76,-0.2,7.36,0.28,-0.1,-0.02,0
6.1,-1.12,8.36,0.28,-0.09,0,0
5.81,-1.16,8.53,0.28,-0.09,0.02,0
5.98,-0.47,7.51,0.28,-0.06,-0.01,0
6.38,-0.44,7.18,0.28,-0.08,-0.02,0
6.4,-1.17,8.01,0.27,-0.11,0,0
6.23,-0.91,8.31,0.26,-0.1,0.02,0
6.31,-0.65,7.7,0.3,-0.09,0,0
6.16,-0.49,7.35,0.29,-0.08,-0.02,0
5.77,-1.24,8.05,0.26,-0.08,0,0
6.03,-0.9,7.88,0.26,-0.09,0.02,0
6.84,-0.51,7.37,0.3,-0.11,0,0
6.6,-0.72,7.81,0.3,-0.1,-0.02,0
5.7,-1.11,8.48,0.25,-0.08,-0.01,0
5.71,-0.58,7.83,0.26,-0.07,0.01,0
6.3,-0.65,7.4,0.31,-0.08,0,0
6.7,-0.86,7.53,0.29,-0.11,-0.01,0
6.32,-1.02,8.19,0.24,-0.11,-0.01,0
6,-0.52,8.16,0.27,-0.09,0.01,0
6.15,-0.79,7.68,0.32,-0.09,0.01,0
6.12,-1.02,7.75,0.28,-0.09,-0.01,0
5.85,-0.96,7.83,0.23,-0.08,-0.01,0
6.48,-0.39,7.62,0.27,-0.1,0.01,0
6.7,-1.02,7.86,0.32,-0.12,0.01,0
6,-1.05,8.35,0.28,-0.09,0,0
5.55,-0.55,7.91,0.23,-0.05,-0.02,0
6.12,-0.61,7.52,0.28,-0.08,0,0
6.46,-1.22,7.69,0.31,-0.11,0.02,0
6.45,-0.94,7.99,0.27,-0.11,0,0
6.14,-0.41,8.06,0.24,-0.08,-0.02,0
6,-0.55,7.91,0.3,-0.07,0,0
5.83,-1.41,8.21,0.29,-0.09,0.02,0
6.12,-0.84,7.65,0.27,-0.08,0,0
6.42,-0.31,7.35,0.25,-0.07,-0.03,0
6.62,-0.77,7.81,0.3,-0.11,0,0
5.98,-1.34,8.61,0.29,-0.1,0.03,0
5.79,-0.59,7.9,0.27,-0.06,-0.01,0
6.22,-0.27,7.11,0.27,-0.06,-0.03,0
6.43,-1.08,7.85,0.28,-0.11,0,0
6.31,-1.32,8.06,0.27,-0.11,0.02,0
6.48,-0.51,7.76,0.28,-0.09,0,0
6.36,-0.14,7.58,0.29,-0.07,-0.02,0
5.8,-1.22,8,0.27,-0.08,-0.01,0
5.84,-1.12,8.07,0.25,-0.09,0.02,0
6.7,-0.44,7.24,0.29,-0.1,0,0
6.93,-0.38,7.29,0.29,-0.1,-0.02,0
6.19,-1.12,8.34,0.27,-0.1,0,0
5.66,-1.01,8.5,0.25,-0.07,0.01,0
6.11,-0.55,7.42,0.3,-0.07,0,0
6.67,-0.57,7.22,0.3,-0.1,-0.02,0
6.37,-1.24,8.14,0.25,-0.11,0,0
6.05,-0.67,8.34,0.26,-0.09,0.01,0
6.42,-0.51,7.67,0.31,-0.09,0,0
6.17,-0.83,7.68,0.29,-0.09,-0.02,0
5.78,-1.13,7.96,0.24,-0.08,-0.01,0
6.28,-0.54,7.73,0.26,-0.09,0.01,0
6.84,-0.78,7.57,0.32,-0.12,0.01,0
6.24,-0.91,8.22,0.29,-0.1,-0.01,0
5.73,-1.01,8.49,0.24,-0.07,-0.02,0
5.76,-0.54,7.79,0.27,-0.07,0.01,0
6.33,-0.9,7.49,0.32,-0.1,0.02,0
6.53,-1.03,7.79,0.28,-0.11,-0.01,0
6.27,-0.72,8.12,0.24,-0.09,-0.02,0
6.24,-0.4,7.94,0.28,-0.1,0.01,0
5.97,-1.21,8.12,0.31,-0.09,0.02,0
5.83,-0.84,7.88,0.27,-0.07,-0.01,0
6.24,-0.57,7.47,0.24,-0.07,-0.02,0
6.55,-0.66,7.81,0.29,-0.11,0.01,0
6.19,-1.15,8.46,0.3,-0.11,0.03,0
5.89,-0.77,8.07,0.27,-0.07,-0.01,0
5.82,-0.48,7.76,0.25,-0.05,-0.03,0
5.98,-0.71,7.66,0.28,-0.08,0.01,0
6.26,-1.31,8,0.29,-0.11,0.02,0
6.59,-0.68,7.82,0.28,-0.1,0,0
6.33,-0.24,7.71,0.27,-0.07,-0.02,0
5.79,-1,8.03,0.28,-0.07,0,0
5.67,-1.24,8.2,0.28,-0.08,0.02,0
6.24,-0.57,7.35,0.28,-0.08,0,0
6.77,-0.41,7.29,0.28,-0.09,-0.02,0
6.32,-0.95,8.19,0.27,-0.1,0,0
5.78,-1.09,8.51,0.27,-0.08,0.02,0
6.06,-0.54,7.52,0.29,-0.07,0,0
6.22,-0.38,7.25,0.29,-0.07,-0.02,0
6.22,-1.2,7.94,0.26,-0.1,0,0
6.35,-0.94,8.22,0.26,-0.11,0.02,0
6.54,-0.51,7.71,0.31,-0.1,0.01,0
6.22,-0.74,7.66,0.29,-0.08,-0.02,0
5.74,-1.06,7.99,0.24,-0.08,-0.01,0
5.82,-0.83,7.83,0.25,-0.08,0.01,0
6.65,-0.71,7.31,0.3,-0.11,0.01,0
6.79,-0.75,7.72,0.29,-0.12,-0.01,0
5.88,-0.95,8.45,0.25,-0.09,-0.01,0
5.7,-0.68,8.09,0.27,-0.07,0.01,0
6.21,-0.69,7.44,0.31,-0.09,0.01,0
6.41,-0.96,7.56,0.28,-0.1,-0.01,0
6.29,-0.89,7.89,0.24,-0.1,-0.01,0
6.35,-0.56,8.07,0.28,-0.1,0.01,0
6.15,-0.93,7.92,0.32,-0.1,0.01,0
5.91,-0.99,7.91,0.28,-0.08,-0.01,0
5.92,-0.63,7.69,0.24,-0.07,-0.02,0
6.27,-0.71,7.62,0.28,-0.09,0,0
6.65,-1.01,7.82,0.31,-0.12,0.02,0
6.27,-0.91,8.26,0.28,-0.1,0,0
5.67,-0.49,8.1,0.25,-0.05,-0.03,0
5.9,-0.72,7.76,0.28,-0.07,0,0
6.24,-1.26,7.92,0.29,-0.11,0.02,0
6.41,-0.89,7.71,0.27,-0.1,0,0
6.47,-0.26,7.72,0.26,-0.08,-0.02,0
6.15,-0.88,8.17,0.29,-0.09,0,0
5.73,-1.26,8.31,0.29,-0.09,0.03,0
5.96,-0.59,7.58,0.27,-0.07,0,0
6.64,-0.35,7.13,0.28,-0.08,-0.03,0
6.59,-1.08,7.83,0.28,-0.11,0.01,0
6.17,-1.08,8.4,0.28,-0.11,0.03,0
6,-0.54,7.84,0.29,-0.07,0,0
6.14,-0.3,7.25,0.29,-0.06,-0.03,0
6.19,-1.28,7.87,0.26,-0.1,0,0
6.24,-0.97,8.12,0.26,-0.11,0.02,0
6.67,-0.41,7.47,0.29,-0.1,0,0
6.61,-0.45,7.71,0.29,-0.09,-0.02,0
5.84,-1.25,8.37,0.26,-0.08,0,0
5.65,-0.88,8.1,0.26,-0.07,0.02,0
6.53,-0.56,7.18,0.3,-0.09,0,0
6.95,-0.66,7.41,0.3,-0.11,-0.02,0
6.39,-1.2,8.38,0.25,-0.12,0.01,0
5.77,-0.73,8.37,0.26,-0.08,0.01,0
6.18,-0.56,7.54,0.31,-0.07,0,0
6.48,-0.88,7.37,0.29,-0.1,-0.01,0
6.17,-1.16,8.02,0.24,-0.1,0,0
6.31,-0.41,8.04,0.27,-0.1,0.01,0
6.47,-0.83,7.71,0.33,-0.1,0.01,0
6.25,-1.06,8.06,0.29,-0.1,-0.01,0
5.48,-0.95,8.14,0.23,-0.06,-0.01,0
6.1,-0.38,7.5,0.27,-0.08,0,0
6.83,-1.04,7.56,0.32,-0.13,0.02,0
6.37,-1.05,8.29,0.27,-0.11,0,0
5.69,-0.55,8.25,0.24,-0.06,-0.02,0
5.88,-0.38,7.77,0.29,-0.07,0,0
6.11,-1.24,7.78,0.31,-0.1,0.02,0
6.19,-1.02,7.84,0.26,-0.09,0,0
6.42,-0.31,7.74,0.24,-0.08,-0.02,0
6.33,-0.57,7.99,0.3,-0.09,0,0
5.86,-1.5,8.53,0.29,-0.09,0.03,0
5.69,-0.79,8.08,0.26,-0.07,-0.01,0
6.07,-0.22,7.37,0.25,-0.05,-0.03,0
6.51,-0.94,7.73,0.29,-0.1,0.01,0
6.35,-1.33,8.46,0.29,-0.12,0.03,0
6.08,-0.57,7.97,0.28,-0.07,-0.01,0
6.06,-0.19,7.35,0.28,-0.06,-0.03,0
5.83,-0.98,7.91,0.29,-0.08,0,0
5.94,-1.36,7.99,0.26,-0.09,0.02,0
6.62,-0.43,7.36,0.28,-0.09,-0.01,0
6.7,-0.16,7.52,0.29,-0.09,-0.02,0
5.87,-1.31,8.38,0.28,-0.08,0,0
5.57,-1,8.24,0.25,-0.07,0.02,0
6.13,-0.36,7.25,0.29,-0.06,-0.01,0
6.65,-0.48,7.19,0.29,-0.09,-0.02,0
6.45,-1.26,8.14,0.26,-0.11,0,0
6,-0.86,8.52,0.25,-0.09,0.02,0
6.22,-0.55,7.57,0.31,-0.08,0,0
6.24,-0.61,7.39,0.29,-0.09,-0.02,0
5.96,-1.36,7.94,0.25,-0.09,-0.01,0
6.26,-0.76,7.88,0.26,-0.1,0.02,0
6.82,-0.52,7.62,0.32,-0.11,0,0
6.29,-0.88,7.98,0.29,-0.1,-0.01,0
5.64,-1.13,8.29,0.24,-0.07,-0.01,0
5.97,-0.44,7.63,0.26,-0.08,0.01,0
6.5,-0.86,7.27,0.32,-0.1,0.01,0
6.68,-0.87,7.73,0.29,-0.12,-0.01,0
6.14,-0.93,8.35,0.23,-0.09,-0.01,0
5.92,-0.43,8.01,0.28,-0.08,0.01,0
6.05,-0.96,7.74,0.31,-0.09,0.01,0
