ax,ay,az,gx,gy,gz,target
6.5,-1.74,7.52,0.18,-0.05,-0.38,ANOM3
6.08,-1.32,7.83,0.13,-0.02,-0.42,ANOM3
5.8,-2.14,8.27,0.14,-0.02,-0.4,ANOM3
6.03,-1.74,8.24,0.14,0.0,-0.44,ANOM3
6.37,-1.27,7.67,0.13,0.03,-0.55,ANOM3
6.0,-0.41,7.83,0.15,0.05,-0.6,ANOM3
5.73,-1.1,8.64,0.15,0.04,-0.56,ANOM3
5.61,-0.39,8.26,0.2,0.06,-0.6,ANOM3
5.61,0.69,7.68,0.15,0.06,-0.65,ANOM3
5.8,0.4,7.83,0.1,0.02,-0.65,ANOM3
5.29,0.44,8.38,0.05,-0.02,-0.57,ANOM3
5.78,0.71,8.53,0.06,-0.03,-0.51,ANOM3
5.95,1.4,8.03,0.05,0.01,-0.54,ANOM3
5.31,1.06,8.64,0.0,0.04,-0.5,ANOM3
4.75,0.47,9.08,0.03,0.04,-0.42,ANOM3
5.11,1.07,8.42,0.08,0.01,-0.39,ANOM3
5.76,1.26,8.03,0.08,-0.05,-0.41,ANOM3
5.36,1.33,8.44,0.04,-0.09,-0.36,ANOM3
4.96,0.53,9.19,0.02,-0.12,-0.25,ANOM3
4.87,1.02,8.66,0.05,-0.1,-0.18,ANOM3
5.53,0.83,7.93,0.04,-0.08,-0.16,ANOM3
5.51,0.44,8.2,0.02,-0.07,-0.13,ANOM3
5.19,-0.25,9.01,0.03,-0.1,-0.02,ANOM3
5.33,-0.09,8.71,0.12,-0.11,0.01,ANOM3
5.58,0.01,8.03,0.15,-0.13,-0.01,ANOM3
5.47,-0.33,8.25,0.13,-0.15,-0.01,ANOM3
5.2,-0.98,8.5,0.12,-0.17,0.07,ANOM3
5.86,-0.69,7.99,0.18,-0.15,0.11,ANOM3
6.42,-0.45,7.57,0.19,-0.15,0.1,ANOM3
5.76,-1.11,8.24,0.16,-0.13,0.1,ANOM3
5.27,-1.37,8.64,0.12,-0.13,0.15,ANOM3
5.77,-1.32,8.17,0.16,-0.15,0.16,ANOM3
6.53,-1.35,7.52,0.22,-0.18,0.11,ANOM3
6.34,-1.47,7.78,0.2,-0.16,0.07,ANOM3
5.99,-1.93,8.58,0.18,-0.12,0.09,ANOM3
6.08,-1.86,8.05,0.28,-0.08,0.07,ANOM3
6.54,-1.86,7.64,0.31,-0.08,0.0,ANOM3
5.99,-2.04,7.9,0.28,-0.07,-0.07,ANOM3
5.68,-2.03,8.18,0.26,-0.08,-0.07,ANOM3
6.28,-1.88,7.81,0.33,-0.09,-0.08,ANOM3
6.51,-1.87,7.79,0.34,-0.08,-0.11,ANOM3
5.97,-1.64,8.01,0.32,-0.03,-0.17,ANOM3
5.54,-1.51,8.33,0.27,0.0,-0.19,ANOM3
5.63,-1.55,8.09,0.35,-0.01,-0.17,ANOM3
6.42,-1.19,7.8,0.4,-0.04,-0.2,ANOM3
6.25,-0.82,8.01,0.37,-0.01,-0.29,ANOM3
5.4,-0.29,8.38,0.32,0.01,-0.27,ANOM3
5.64,-0.23,8.19,0.38,-0.01,-0.23,ANOM3
5.98,0.18,7.95,0.38,-0.03,-0.24,ANOM3
5.73,0.39,7.98,0.31,-0.04,-0.28,ANOM3
5.3,0.84,8.45,0.24,-0.03,-0.22,ANOM3
5.62,0.68,8.61,0.31,-0.05,-0.15,ANOM3
5.71,0.77,8.41,0.31,-0.05,-0.13,ANOM3
5.28,0.83,8.41,0.27,-0.02,-0.15,ANOM3
4.75,1.28,8.54,0.24,-0.02,-0.11,ANOM3
5.41,0.77,8.33,0.31,-0.07,-0.04,ANOM3
5.79,1.05,8.45,0.32,-0.12,0.0,ANOM3
5.2,1.07,8.66,0.26,-0.11,-0.0,ANOM3
4.76,1.5,8.5,0.22,-0.08,0.04,ANOM3
5.37,0.53,8.31,0.24,-0.11,0.12,ANOM3
5.49,0.37,8.31,0.23,-0.13,0.15,ANOM3
5.75,0.43,8.14,0.2,-0.13,0.13,ANOM3
5.8,0.9,8.17,0.18,-0.12,0.11,ANOM3
5.66,-0.45,8.62,0.22,-0.15,0.15,ANOM3
5.54,-0.28,8.46,0.22,-0.15,0.16,ANOM3
5.86,-0.01,7.62,0.17,-0.11,0.07,ANOM3
5.73,-0.12,7.79,0.13,-0.1,0.07,ANOM3
6.23,-1.1,8.23,0.16,-0.14,0.12,ANOM3
5.86,-0.81,8.46,0.14,-0.12,0.09,ANOM3
5.69,-0.85,8.01,0.12,-0.1,0.04,ANOM3
5.71,-0.55,7.61,0.11,-0.11,0.02,ANOM3
5.76,-2.03,8.35,0.11,-0.13,0.04,ANOM3
6.13,-2.26,8.32,0.17,-0.14,0.02,ANOM3
6.54,-1.37,7.51,0.17,-0.11,-0.06,ANOM3
6.17,-1.47,7.92,0.16,-0.08,-0.12,ANOM3
5.62,-2.38,8.44,0.19,-0.09,-0.09,ANOM3
5.88,-1.91,7.95,0.23,-0.08,-0.11,ANOM3
6.26,-1.71,7.45,0.21,-0.05,-0.23,ANOM3
6.23,-1.44,7.68,0.18,-0.05,-0.26,ANOM3
5.96,-1.92,8.38,0.2,-0.06,-0.23,ANOM3
5.77,-1.5,8.29,0.22,-0.04,-0.24,ANOM3
6.03,-1.21,7.7,0.23,-0.01,-0.32,ANOM3
5.93,-0.72,7.74,0.21,-0.01,-0.36,ANOM3
5.67,-1.52,8.48,0.22,-0.01,-0.33,ANOM3
6.07,-0.76,8.23,0.28,-0.02,-0.33,ANOM3
6.24,0.1,7.89,0.28,-0.01,-0.4,ANOM3
5.66,0.28,7.98,0.22,0.0,-0.4,ANOM3
5.18,-0.3,8.75,0.21,-0.02,-0.33,ANOM3
5.28,0.56,8.28,0.24,-0.04,-0.29,ANOM3
5.97,0.59,7.79,0.2,-0.04,-0.32,ANOM3
5.71,1.01,8.23,0.18,-0.04,-0.3,ANOM3
5.26,0.21,9.13,0.17,-0.04,-0.2,ANOM3
5.07,0.66,8.77,0.22,-0.03,-0.17,ANOM3
5.41,1.12,8.06,0.23,-0.04,-0.17,ANOM3
5.63,0.78,8.23,0.22,-0.06,-0.17,ANOM3
5.08,0.39,8.88,0.18,-0.09,-0.08,ANOM3
5.25,0.71,8.83,0.25,-0.11,-0.01,ANOM3
5.54,1.05,8.09,0.25,-0.1,-0.01,ANOM3
5.19,0.55,8.33,0.2,-0.1,0.02,ANOM3
4.96,0.01,8.61,0.17,-0.11,0.11,ANOM3
5.5,0.18,8.21,0.21,-0.11,0.13,ANOM3
6.16,0.16,7.9,0.25,-0.13,0.12,ANOM3
6.06,0.04,8.2,0.23,-0.15,0.11,ANOM3
5.15,-0.72,8.83,0.18,-0.13,0.13,ANOM3
5.35,-0.36,8.17,0.22,-0.12,0.14,ANOM3
6.46,-0.48,7.41,0.25,-0.15,0.11,ANOM3
6.32,-0.74,7.89,0.19,-0.13,0.06,ANOM3
5.38,-0.96,8.74,0.14,-0.11,0.1,ANOM3
5.72,-0.69,8.05,0.18,-0.11,0.11,ANOM3
6.11,-1.06,7.79,0.21,-0.13,0.06,ANOM3
5.66,-1.18,8.14,0.18,-0.12,0.03,ANOM3
5.68,-1.2,8.22,0.12,-0.09,0.02,ANOM3
6.12,-1.58,8.18,0.21,-0.11,0.03,ANOM3
6.64,-1.47,7.8,0.29,-0.11,-0.02,ANOM3
5.66,-1.68,8.47,0.23,-0.07,-0.08,ANOM3
5.12,-1.44,8.51,0.22,-0.03,-0.08,ANOM3
5.81,-1.53,7.88,0.28,-0.05,-0.08,ANOM3
6.53,-1.78,7.84,0.31,-0.1,-0.09,ANOM3
6.01,-1.3,8.14,0.28,-0.07,-0.15,ANOM3
5.43,-0.97,8.41,0.22,-0.03,-0.16,ANOM3
5.66,-1.19,8.24,0.3,-0.04,-0.13,ANOM3
6.07,-1.16,8.01,0.34,-0.06,-0.14,ANOM3
6.06,-1.13,8.12,0.3,-0.03,-0.22,ANOM3
5.65,-0.02,8.06,0.27,-0.02,-0.22,ANOM3
6.06,-0.57,8.27,0.35,-0.06,-0.16,ANOM3
5.97,-0.23,8.44,0.37,-0.08,-0.17,ANOM3
5.19,0.08,8.38,0.3,-0.04,-0.21,ANOM3
4.91,0.69,8.18,0.28,-0.04,-0.18,ANOM3
5.69,-0.06,8.37,0.32,-0.09,-0.09,ANOM3
5.85,0.18,8.63,0.33,-0.11,-0.06,ANOM3
5.33,0.66,8.55,0.29,-0.07,-0.08,ANOM3
5.09,1.03,8.46,0.28,-0.04,-0.05,ANOM3
5.46,0.02,8.55,0.33,-0.09,0.03,ANOM3
5.25,0.4,8.57,0.32,-0.12,0.05,ANOM3
5.46,0.69,8.12,0.3,-0.1,-0.01,ANOM3
5.82,1.18,8.01,0.28,-0.12,0.02,ANOM3
5.58,-0.14,8.75,0.29,-0.14,0.1,ANOM3
5.09,0.29,8.73,0.28,-0.12,0.12,ANOM3
5.48,0.55,7.84,0.24,-0.08,0.06,ANOM3
5.87,0.72,7.7,0.19,-0.1,0.06,ANOM3
5.95,-0.71,8.62,0.22,-0.16,0.14,ANOM3
5.6,-0.07,8.71,0.23,-0.14,0.13,ANOM3
5.67,-0.06,8.0,0.22,-0.1,0.05,ANOM3
5.63,0.21,7.94,0.2,-0.09,0.04,ANOM3
5.71,-1.26,8.51,0.21,-0.13,0.1,ANOM3
5.65,-0.6,8.29,0.22,-0.11,0.09,ANOM3
6.09,-0.53,7.83,0.21,-0.09,0.02,ANOM3
5.84,-0.22,7.97,0.19,-0.09,0.02,ANOM3
5.43,-1.5,8.65,0.19,-0.11,0.08,ANOM3
5.38,-1.04,8.55,0.2,-0.1,0.07,ANOM3
6.06,-0.91,7.59,0.2,-0.09,-0.0,ANOM3
6.25,-0.58,7.75,0.21,-0.12,-0.0,ANOM3
5.68,-1.7,8.59,0.21,-0.11,0.04,ANOM3
5.32,-1.78,9.06,0.24,-0.08,0.04,ANOM3
6.02,-1.3,7.53,0.3,-0.07,-0.04,ANOM3
5.88,-1.2,7.8,0.26,-0.09,-0.07,ANOM3
5.54,-2.23,8.76,0.3,-0.13,-0.02,ANOM3
5.6,-1.24,8.3,0.34,-0.11,-0.05,ANOM3
6.2,-1.35,7.82,0.36,-0.09,-0.11,ANOM3
5.93,-0.86,7.92,0.36,-0.08,-0.11,ANOM3
5.28,-1.72,8.63,0.33,-0.06,-0.09,ANOM3
5.38,-0.85,8.41,0.35,-0.04,-0.1,ANOM3
6.51,-0.55,7.5,0.38,-0.06,-0.13,ANOM3
6.32,-0.0,7.96,0.35,-0.09,-0.15,ANOM3
5.21,-0.71,9.08,0.3,-0.08,-0.11,ANOM3
5.21,0.42,8.37,0.36,-0.06,-0.1,ANOM3
6.17,0.36,7.55,0.37,-0.07,-0.13,ANOM3
5.92,0.54,7.97,0.32,-0.07,-0.13,ANOM3
5.31,0.14,8.89,0.28,-0.07,-0.06,ANOM3
5.58,0.98,8.34,0.35,-0.05,-0.04,ANOM3
6.04,0.86,7.94,0.34,-0.07,-0.04,ANOM3
5.2,0.77,8.45,0.3,-0.08,-0.03,ANOM3
4.87,0.5,8.71,0.25,-0.07,0.03,ANOM3
5.49,1.02,7.98,0.3,-0.08,0.05,ANOM3
6.43,0.76,7.9,0.31,-0.12,0.07,ANOM3
5.65,0.63,8.56,0.25,-0.1,0.05,ANOM3
4.72,0.4,8.87,0.19,-0.06,0.09,ANOM3
5.46,0.47,7.98,0.25,-0.08,0.11,ANOM3
6.33,0.06,7.81,0.24,-0.13,0.11,ANOM3
5.85,0.04,8.33,0.19,-0.12,0.07,ANOM3
5.18,-0.08,8.67,0.14,-0.09,0.09,ANOM3
5.77,-0.26,8.19,0.22,-0.09,0.11,ANOM3
6.16,-0.49,8.04,0.22,-0.12,0.1,ANOM3
5.27,-0.68,8.27,0.17,-0.09,0.05,ANOM3
5.26,-0.5,8.36,0.14,-0.07,0.06,ANOM3
6.06,-0.72,7.97,0.22,-0.11,0.09,ANOM3
6.2,-0.99,8.06,0.23,-0.13,0.07,ANOM3
5.22,-1.36,8.74,0.17,-0.08,0.02,ANOM3
4.99,-0.62,8.25,0.14,-0.07,0.04,ANOM3
5.98,-1.1,7.69,0.23,-0.12,0.07,ANOM3
6.2,-1.52,8.41,0.25,-0.15,0.06,ANOM3
5.28,-1.44,8.49,0.2,-0.08,-0.01,ANOM3
5.43,-1.23,8.43,0.19,-0.06,0.0,ANOM3
5.94,-1.74,7.96,0.31,-0.1,0.02,ANOM3
5.88,-1.79,8.23,0.32,-0.13,0.0,ANOM3
5.37,-1.63,8.31,0.29,-0.08,-0.08,ANOM3
5.7,-0.8,7.98,0.29,-0.07,-0.07,ANOM3
6.28,-1.83,8.15,0.37,-0.11,-0.04,ANOM3
5.98,-1.38,8.43,0.36,-0.12,-0.05,ANOM3
5.43,-1.18,8.27,0.33,-0.05,-0.13,ANOM3
5.62,-0.09,7.74,0.31,-0.05,-0.11,ANOM3
6.22,-1.09,8.01,0.4,-0.11,-0.05,ANOM3
5.91,-0.6,8.6,0.41,-0.11,-0.06,ANOM3
5.55,-0.42,8.37,0.35,-0.05,-0.12,ANOM3
5.51,0.61,7.9,0.36,-0.05,-0.08,ANOM3
5.95,-0.68,8.22,0.42,-0.11,-0.01,ANOM3
5.66,0.12,8.17,0.4,-0.11,-0.01,ANOM3
5.79,0.34,7.95,0.35,-0.08,-0.04,ANOM3
5.9,1.05,8.05,0.35,-0.08,-0.01,ANOM3
5.71,-0.35,8.67,0.37,-0.11,0.06,ANOM3
5.37,0.49,8.54,0.38,-0.1,0.08,ANOM3
5.49,0.69,7.81,0.32,-0.06,0.01,ANOM3
5.83,0.9,7.98,0.31,-0.09,0.05,ANOM3
5.9,-0.17,8.66,0.36,-0.14,0.14,ANOM3
5.55,0.61,8.58,0.35,-0.12,0.13,ANOM3
5.41,0.54,8.04,0.31,-0.07,0.08,ANOM3
5.2,0.85,8.22,0.29,-0.08,0.14,ANOM3
5.52,-0.47,8.54,0.32,-0.13,0.22,ANOM3
5.71,0.19,8.27,0.33,-0.14,0.22,ANOM3
5.81,0.0,8.22,0.29,-0.12,0.18,ANOM3
5.35,0.44,8.41,0.29,-0.11,0.21,ANOM3
5.34,-0.99,8.72,0.33,-0.14,0.28,ANOM3
5.6,-0.4,8.29,0.37,-0.14,0.27,ANOM3
5.75,-0.51,7.84,0.33,-0.12,0.22,ANOM3
5.71,-0.15,8.09,0.32,-0.12,0.24,ANOM3
5.7,-1.24,8.66,0.37,-0.15,0.32,ANOM3
5.52,-0.83,8.41,0.39,-0.14,0.3,ANOM3
5.62,-0.77,7.81,0.35,-0.11,0.23,ANOM3
5.64,-0.38,7.79,0.34,-0.12,0.25,ANOM3
5.96,-1.59,8.26,0.39,-0.17,0.31,ANOM3
6.11,-1.35,8.29,0.4,-0.16,0.27,ANOM3
5.84,-1.01,7.97,0.34,-0.1,0.19,ANOM3
5.91,-1.01,7.93,0.37,-0.1,0.18,ANOM3
5.87,-1.96,8.23,0.4,-0.14,0.21,ANOM3
5.77,-1.46,8.3,0.42,-0.12,0.15,ANOM3
6.18,-1.09,7.63,0.4,-0.1,0.06,ANOM3
6.21,-0.7,7.73,0.38,-0.1,0.04,ANOM3
5.71,-1.77,8.54,0.4,-0.11,0.07,ANOM3
5.65,-1.08,8.32,0.41,-0.09,0.05,ANOM3
6.19,-0.76,7.57,0.38,-0.06,-0.04,ANOM3
5.93,-0.24,7.75,0.36,-0.07,-0.04,ANOM3
5.97,-1.24,8.51,0.38,-0.12,0.01,ANOM3
5.59,-0.34,8.59,0.4,-0.1,-0.01,ANOM3
5.76,0.01,7.99,0.39,-0.07,-0.06,ANOM3
5.52,0.36,7.98,0.37,-0.08,-0.05,ANOM3
5.55,-0.54,8.63,0.38,-0.11,0.03,ANOM3
5.71,0.3,8.29,0.42,-0.11,0.06,ANOM3
6.07,0.66,7.96,0.4,-0.1,0.03,ANOM3
5.45,0.95,8.39,0.37,-0.08,0.06,ANOM3
5.09,-0.04,8.86,0.4,-0.11,0.16,ANOM3
5.44,0.36,8.33,0.44,-0.12,0.19,ANOM3
6.08,0.65,7.89,0.4,-0.12,0.17,ANOM3
5.66,0.54,8.04,0.39,-0.13,0.21,ANOM3
5.62,-0.09,8.82,0.42,-0.15,0.31,ANOM3
5.55,-0.02,8.5,0.46,-0.15,0.33,ANOM3
5.51,0.51,7.93,0.43,-0.12,0.3,ANOM3
5.75,1.02,7.95,0.42,-0.13,0.34,ANOM3
5.84,-0.55,8.42,0.45,-0.17,0.43,ANOM3
5.83,-0.11,8.58,0.47,-0.17,0.46,ANOM3
5.98,-0.23,8.11,0.47,-0.14,0.41,ANOM3
5.54,0.05,7.93,0.44,-0.12,0.42,ANOM3
5.67,-1.23,8.52,0.47,-0.16,0.5,ANOM3
5.95,-0.65,8.07,0.51,-0.15,0.49,ANOM3
6.42,-0.5,7.67,0.48,-0.14,0.42,ANOM3
6.11,-0.31,7.93,0.45,-0.13,0.41,ANOM3
5.77,-1.45,8.51,0.47,-0.14,0.46,ANOM3
5.71,-1.06,8.38,0.48,-0.12,0.43,ANOM3
6.12,-0.71,7.57,0.46,-0.1,0.34,ANOM3
6.39,-0.63,7.59,0.43,-0.11,0.31,ANOM3
6.03,-1.61,8.48,0.42,-0.14,0.35,ANOM3
5.81,-1.24,8.54,0.42,-0.11,0.31,ANOM3
6.12,-1.27,7.96,0.41,-0.07,0.2,ANOM3
6.0,-0.78,7.54,0.39,-0.07,0.14,ANOM3
5.88,-2.11,8.41,0.38,-0.12,0.16,ANOM3
5.97,-1.25,8.28,0.41,-0.11,0.11,ANOM3
6.31,-0.93,7.69,0.39,-0.08,-0.01,ANOM3
6.1,-0.53,7.83,0.36,-0.07,-0.05,ANOM3
5.55,-1.69,8.57,0.36,-0.09,-0.02,ANOM3
5.23,-0.86,8.47,0.34,-0.05,-0.05,ANOM3
6.03,-0.58,7.51,0.34,-0.05,-0.11,ANOM3
6.06,-0.15,7.9,0.33,-0.08,-0.1,ANOM3
5.38,-1.13,9.16,0.33,-0.1,-0.05,ANOM3
5.12,-0.28,8.92,0.36,-0.09,-0.04,ANOM3
5.45,0.08,8.04,0.38,-0.07,-0.07,ANOM3
5.57,0.79,7.9,0.39,-0.1,-0.03,ANOM3
5.63,-0.19,8.83,0.39,-0.15,0.05,ANOM3
5.3,0.47,8.67,0.42,-0.13,0.09,ANOM3
5.74,0.79,8.02,0.42,-0.12,0.09,ANOM3
5.59,0.52,8.15,0.39,-0.11,0.1,ANOM3
4.92,-0.06,8.97,0.37,-0.14,0.22,ANOM3
5.55,0.31,8.35,0.44,-0.15,0.26,ANOM3
6.35,1.03,7.41,0.42,-0.15,0.22,ANOM3
6.0,0.33,8.4,0.39,-0.16,0.24,ANOM3
5.12,-0.15,8.93,0.4,-0.16,0.33,ANOM3
5.51,0.21,8.33,0.42,-0.15,0.35,ANOM3
6.22,0.21,7.39,0.44,-0.14,0.33,ANOM3
6.3,-0.15,7.73,0.4,-0.16,0.36,ANOM3
5.76,-0.57,8.77,0.39,-0.17,0.43,ANOM3
5.87,-0.36,8.17,0.45,-0.15,0.45,ANOM3
6.45,-0.69,7.62,0.47,-0.15,0.41,ANOM3
5.94,-0.4,7.95,0.42,-0.14,0.4,ANOM3
5.64,-1.27,8.51,0.44,-0.15,0.48,ANOM3
