ax,ay,az,gx,gy,gz,target
6.24,-0.99,7.82,0.29,-0.09,-0.02,MOV2
5.68,-1.03,7.94,0.24,-0.07,-0.04,MOV2
5.78,-0.93,8.02,0.23,-0.08,-0.01,MOV2
6.54,-0.94,7.73,0.3,-0.1,-0.0,MOV2
6.52,-1.08,8.12,0.28,-0.11,-0.01,MOV2
5.76,-0.84,8.23,0.24,-0.06,-0.05,MOV2
5.56,-0.72,8.1,0.23,-0.06,-0.03,MOV2
5.99,-1.17,7.81,0.29,-0.08,-0.01,MOV2
6.34,-1.14,7.77,0.27,-0.1,-0.02,MOV2
6.39,-0.73,7.76,0.23,-0.08,-0.06,MOV2
6.1,-0.59,8.01,0.24,-0.07,-0.05,MOV2
6.08,-1.44,8.16,0.29,-0.09,-0.01,MOV2
5.82,-0.88,7.95,0.26,-0.07,-0.03,MOV2
6.05,-0.67,7.4,0.23,-0.06,-0.08,MOV2
6.31,-0.71,7.71,0.22,-0.08,-0.07,MOV2
6.27,-1.58,8.36,0.25,-0.11,-0.03,MOV2
6.04,-0.66,8.03,0.25,-0.08,-0.05,MOV2
6.25,-0.62,7.69,0.23,-0.05,-0.1,MOV2
5.91,-0.77,7.83,0.21,-0.06,-0.1,MOV2
5.85,-1.66,8.25,0.22,-0.08,-0.05,MOV2
6.52,-0.58,7.62,0.24,-0.09,-0.07,MOV2
6.71,-0.69,7.47,0.23,-0.08,-0.13,MOV2
5.89,-1.0,8.15,0.18,-0.07,-0.12,MOV2
5.63,-1.42,8.49,0.2,-0.07,-0.07,MOV2
6.08,-0.49,7.43,0.23,-0.07,-0.1,MOV2
6.76,-0.91,7.3,0.21,-0.08,-0.14,MOV2
6.29,-0.95,7.97,0.16,-0.08,-0.15,MOV2
5.86,-1.14,8.38,0.17,-0.08,-0.11,MOV2
6.07,-0.61,7.85,0.23,-0.07,-0.12,MOV2
6.32,-0.94,7.61,0.2,-0.07,-0.16,MOV2
5.93,-1.08,8.01,0.14,-0.07,-0.17,MOV2
5.98,-1.0,8.01,0.16,-0.08,-0.13,MOV2
6.49,-0.86,7.83,0.23,-0.09,-0.12,MOV2
6.33,-1.03,7.95,0.19,-0.08,-0.16,MOV2
5.73,-0.92,8.25,0.14,-0.05,-0.18,MOV2
5.51,-0.83,8.11,0.15,-0.05,-0.14,MOV2
6.17,-1.12,7.76,0.22,-0.08,-0.12,MOV2
6.6,-1.03,7.81,0.19,-0.09,-0.15,MOV2
6.1,-0.65,7.95,0.14,-0.06,-0.18,MOV2
5.86,-0.69,8.2,0.17,-0.06,-0.14,MOV2
5.94,-1.35,8.13,0.22,-0.08,-0.11,MOV2
6.01,-0.93,7.84,0.19,-0.07,-0.14,MOV2
6.1,-0.6,7.58,0.16,-0.05,-0.18,MOV2
6.19,-0.76,7.89,0.18,-0.07,-0.14,MOV2
6.11,-1.48,8.35,0.22,-0.09,-0.1,MOV2
6.09,-0.83,8.1,0.2,-0.08,-0.12,MOV2
5.88,-0.48,7.63,0.18,-0.04,-0.17,MOV2
5.9,-0.88,7.93,0.18,-0.06,-0.13,MOV2
6.21,-1.55,8.15,0.21,-0.09,-0.08,MOV2
6.4,-0.53,7.76,0.22,-0.08,-0.11,MOV2
6.29,-0.56,7.68,0.21,-0.06,-0.15,MOV2
5.9,-0.96,8.13,0.19,-0.06,-0.13,MOV2
5.72,-1.45,8.39,0.2,-0.07,-0.08,MOV2
6.14,-0.51,7.54,0.23,-0.07,-0.1,MOV2
6.76,-0.66,7.31,0.21,-0.08,-0.15,MOV2
6.22,-1.01,8.13,0.18,-0.08,-0.13,MOV2
5.86,-1.21,8.48,0.19,-0.08,-0.08,MOV2
5.97,-0.47,7.73,0.24,-0.06,-0.1,MOV2
6.41,-0.78,7.44,0.21,-0.07,-0.14,MOV2
6.08,-1.09,7.96,0.16,-0.08,-0.13,MOV2
6.05,-0.88,8.24,0.18,-0.08,-0.09,MOV2
6.36,-0.65,7.76,0.26,-0.08,-0.09,MOV2
6.46,-0.95,7.89,0.21,-0.08,-0.13,MOV2
5.58,-0.91,8.25,0.15,-0.05,-0.14,MOV2
5.59,-0.77,8.0,0.18,-0.06,-0.1,MOV2
6.53,-0.97,7.56,0.25,-0.09,-0.09,MOV2
6.61,-0.98,7.98,0.21,-0.1,-0.12,MOV2
5.72,-0.7,8.27,0.16,-0.06,-0.14,MOV2
5.62,-0.68,8.16,0.19,-0.06,-0.1,MOV2
6.04,-1.12,7.96,0.25,-0.08,-0.09,MOV2
6.18,-1.07,7.83,0.2,-0.08,-0.11,MOV2
6.09,-0.49,7.7,0.16,-0.06,-0.15,MOV2
6.15,-0.69,8.04,0.2,-0.08,-0.11,MOV2
6.26,-1.38,8.28,0.25,-0.1,-0.07,MOV2
5.84,-0.82,8.13,0.2,-0.07,-0.11,MOV2
5.82,-0.38,7.51,0.18,-0.04,-0.16,MOV2
6.09,-0.95,7.8,0.2,-0.07,-0.11,MOV2
6.25,-1.55,8.36,0.22,-0.1,-0.07,MOV2
6.15,-0.54,7.91,0.21,-0.07,-0.11,MOV2
6.19,-0.4,7.66,0.19,-0.05,-0.15,MOV2
5.77,-0.99,8.13,0.2,-0.06,-0.11,MOV2
5.71,-1.5,8.33,0.2,-0.08,-0.07,MOV2
6.32,-0.55,7.46,0.22,-0.07,-0.11,MOV2
6.69,-0.4,7.44,0.21,-0.07,-0.15,MOV2
6.22,-1.06,8.15,0.19,-0.08,-0.11,MOV2
5.71,-1.24,8.49,0.2,-0.08,-0.08,MOV2
6.02,-0.43,7.63,0.23,-0.06,-0.11,MOV2
6.53,-0.63,7.36,0.21,-0.07,-0.15,MOV2
6.22,-1.15,8.11,0.17,-0.09,-0.12,MOV2
5.94,-0.87,8.33,0.19,-0.08,-0.08,MOV2
6.37,-0.48,7.62,0.24,-0.07,-0.1,MOV2
6.34,-0.74,7.7,0.22,-0.07,-0.14,MOV2
5.67,-0.97,8.17,0.16,-0.06,-0.13,MOV2
5.86,-0.85,7.99,0.19,-0.07,-0.09,MOV2
6.68,-0.7,7.61,0.25,-0.1,-0.09,MOV2
6.45,-0.89,7.97,0.21,-0.09,-0.12,MOV2
5.76,-0.83,8.32,0.16,-0.07,-0.13,MOV2
5.57,-0.71,8.2,0.2,-0.06,-0.09,MOV2
6.17,-0.92,7.77,0.25,-0.08,-0.09,MOV2
6.48,-0.93,7.76,0.2,-0.09,-0.12,MOV2
6.04,-0.59,7.93,0.17,-0.08,-0.13,MOV2
6.01,-0.73,8.1,0.21,-0.08,-0.09,MOV2
6.1,-1.06,8.11,0.25,-0.09,-0.08,MOV2
5.91,-0.84,7.94,0.21,-0.07,-0.11,MOV2
5.82,-0.6,7.79,0.18,-0.05,-0.13,MOV2
6.17,-0.83,7.97,0.21,-0.08,-0.09,MOV2
6.35,-1.21,8.27,0.24,-0.1,-0.06,MOV2
6.15,-0.71,8.13,0.21,-0.08,-0.1,MOV2
5.72,-0.47,7.94,0.19,-0.04,-0.14,MOV2
5.74,-0.93,8.02,0.21,-0.06,-0.09,MOV2
6.0,-1.36,8.11,0.23,-0.09,-0.06,MOV2
6.34,-0.5,7.67,0.23,-0.08,-0.1,MOV2
6.33,-0.46,7.62,0.21,-0.06,-0.13,MOV2
5.96,-0.97,8.23,0.21,-0.08,-0.09,MOV2
5.64,-1.25,8.41,0.23,-0.08,-0.06,MOV2
5.98,-0.51,7.61,0.23,-0.06,-0.1,MOV2
6.53,-0.55,7.37,0.21,-0.07,-0.13,MOV2
6.21,-0.96,8.12,0.2,-0.09,-0.09,MOV2
6.04,-1.13,8.39,0.23,-0.09,-0.05,MOV2
6.09,-0.48,7.74,0.25,-0.06,-0.09,MOV2
6.25,-0.53,7.53,0.22,-0.06,-0.13,MOV2
5.86,-1.06,8.08,0.19,-0.08,-0.09,MOV2
6.0,-0.99,8.13,0.22,-0.09,-0.06,MOV2
6.59,-0.5,7.63,0.26,-0.09,-0.08,MOV2
6.55,-0.66,7.79,0.23,-0.09,-0.11,MOV2
5.59,-0.91,8.39,0.19,-0.07,-0.09,MOV2
5.56,-0.84,8.08,0.21,-0.06,-0.06,MOV2
6.5,-0.75,7.33,0.26,-0.09,-0.07,MOV2
6.64,-0.78,7.75,0.22,-0.11,-0.1,MOV2
5.82,-0.69,8.32,0.18,-0.08,-0.1,MOV2
5.85,-0.72,8.26,0.23,-0.08,-0.06,MOV2
6.21,-0.88,7.79,0.27,-0.09,-0.06,MOV2
6.06,-0.79,7.8,0.22,-0.08,-0.09,MOV2
5.93,-0.66,7.91,0.18,-0.07,-0.1,MOV2
6.23,-0.74,8.02,0.23,-0.09,-0.06,MOV2
6.22,-1.08,8.2,0.27,-0.11,-0.04,MOV2
5.94,-0.81,8.12,0.22,-0.08,-0.09,MOV2
5.54,-0.46,7.87,0.19,-0.05,-0.11,MOV2
5.88,-0.91,7.81,0.23,-0.08,-0.06,MOV2
6.37,-1.17,8.03,0.26,-0.11,-0.03,MOV2
6.27,-0.61,8.01,0.23,-0.09,-0.08,MOV2
6.03,-0.38,7.95,0.2,-0.07,-0.1,MOV2
5.73,-0.94,8.28,0.23,-0.08,-0.06,MOV2
5.72,-1.11,8.27,0.25,-0.08,-0.03,MOV2
6.13,-0.66,7.67,0.23,-0.07,-0.08,MOV2
6.4,-0.41,7.62,0.22,-0.07,-0.1,MOV2
6.0,-1.02,8.36,0.22,-0.09,-0.06,MOV2
5.9,-1.12,8.46,0.25,-0.09,-0.03,MOV2
5.89,-0.54,7.84,0.24,-0.06,-0.08,MOV2
6.08,-0.41,7.41,0.22,-0.06,-0.11,MOV2
6.03,-1.15,8.03,0.21,-0.09,-0.06,MOV2
6.17,-1.02,8.2,0.25,-0.1,-0.03,MOV2
6.28,-0.51,7.69,0.26,-0.08,-0.07,MOV2
6.16,-0.42,7.75,0.23,-0.06,-0.1,MOV2
5.65,-1.01,8.26,0.21,-0.07,-0.07,MOV2
5.73,-1.02,8.08,0.23,-0.08,-0.04,MOV2
6.6,-0.53,7.45,0.26,-0.09,-0.07,MOV2
6.62,-0.53,7.67,0.23,-0.09,-0.11,MOV2
6.01,-0.95,8.37,0.2,-0.08,-0.08,MOV2
5.7,-0.9,8.44,0.22,-0.07,-0.06,MOV2
6.24,-0.45,7.5,0.24,-0.07,-0.09,MOV2
6.51,-0.72,7.48,0.21,-0.08,-0.13,MOV2
6.09,-0.8,8.07,0.16,-0.08,-0.12,MOV2
6.05,-0.77,8.19,0.2,-0.08,-0.1,MOV2
6.46,-0.64,7.67,0.22,-0.08,-0.12,MOV2
6.17,-0.63,7.79,0.17,-0.06,-0.17,MOV2
5.76,-0.75,7.97,0.12,-0.05,-0.18,MOV2
6.13,-0.78,7.92,0.16,-0.07,-0.15,MOV2
6.68,-0.75,7.81,0.19,-0.09,-0.17,MOV2
6.23,-0.62,7.99,0.13,-0.06,-0.23,MOV2
5.78,-0.67,8.18,0.09,-0.04,-0.24,MOV2
5.72,-0.78,8.16,0.12,-0.04,-0.21,MOV2
6.26,-0.91,7.81,0.14,-0.06,-0.22,MOV2
6.44,-0.62,7.66,0.09,-0.06,-0.28,MOV2
6.06,-0.49,8.01,0.06,-0.05,-0.3,MOV2
5.91,-0.84,8.27,0.09,-0.05,-0.26,MOV2
5.97,-0.9,8.15,0.11,-0.06,-0.26,MOV2
5.95,-0.54,7.69,0.07,-0.04,-0.32,MOV2
5.98,-0.66,7.89,0.04,-0.04,-0.33,MOV2
6.07,-0.94,8.17,0.07,-0.07,-0.28,MOV2
6.08,-0.89,8.26,0.1,-0.07,-0.27,MOV2
6.08,-0.61,7.93,0.08,-0.05,-0.33,MOV2
5.69,-0.52,8.14,0.04,-0.03,-0.34,MOV2
5.63,-1.01,8.3,0.07,-0.04,-0.29,MOV2
6.14,-1.0,7.98,0.1,-0.07,-0.27,MOV2
6.44,-0.53,7.78,0.1,-0.06,-0.32,MOV2
5.98,-0.45,7.87,0.06,-0.04,-0.33,MOV2
5.7,-0.97,8.4,0.07,-0.05,-0.28,MOV2
5.76,-0.94,8.14,0.11,-0.06,-0.26,MOV2
6.15,-0.61,7.59,0.1,-0.05,-0.31,MOV2
6.34,-0.41,7.57,0.07,-0.05,-0.33,MOV2
6.04,-0.87,8.17,0.08,-0.06,-0.28,MOV2
6.04,-0.97,8.28,0.11,-0.07,-0.25,MOV2
6.09,-0.52,7.74,0.11,-0.04,-0.3,MOV2
6.04,-0.35,7.66,0.08,-0.04,-0.32,MOV2
5.91,-0.97,8.16,0.07,-0.05,-0.28,MOV2
6.07,-0.86,8.32,0.11,-0.06,-0.24,MOV2
6.38,-0.5,7.88,0.13,-0.05,-0.28,MOV2
6.17,-0.35,7.92,0.09,-0.04,-0.31,MOV2
5.64,-0.92,8.37,0.07,-0.04,-0.27,MOV2
5.62,-0.79,8.24,0.11,-0.04,-0.23,MOV2
6.43,-0.6,7.62,0.14,-0.06,-0.26,MOV2
6.42,-0.41,7.76,0.1,-0.05,-0.29,MOV2
5.72,-0.73,8.38,0.08,-0.04,-0.26,MOV2
5.65,-0.74,8.33,0.13,-0.05,-0.22,MOV2
6.09,-0.57,7.77,0.15,-0.05,-0.24,MOV2
6.14,-0.55,7.65,0.11,-0.05,-0.27,MOV2
5.87,-0.64,8.15,0.09,-0.06,-0.24,MOV2
5.92,-0.72,8.31,0.14,-0.07,-0.19,MOV2
6.26,-0.66,7.88,0.17,-0.07,-0.2,MOV2
5.91,-0.49,7.92,0.13,-0.05,-0.24,MOV2
5.49,-0.56,8.1,0.1,-0.04,-0.22,MOV2
5.84,-0.88,8.19,0.15,-0.07,-0.17,MOV2
6.41,-0.7,7.97,0.18,-0.09,-0.17,MOV2
6.11,-0.51,8.06,0.15,-0.07,-0.21,MOV2
5.66,-0.51,8.27,0.13,-0.05,-0.2,MOV2
5.56,-0.89,8.4,0.16,-0.06,-0.15,MOV2
5.9,-0.75,8.04,0.19,-0.07,-0.15,MOV2
6.3,-0.62,7.74,0.17,-0.07,-0.19,MOV2
6.02,-0.43,7.98,0.14,-0.07,-0.18,MOV2
5.91,-0.84,8.39,0.18,-0.08,-0.13,MOV2
5.97,-0.69,8.21,0.22,-0.08,-0.12,MOV2
5.94,-0.56,7.87,0.19,-0.06,-0.17,MOV2
5.72,-0.45,7.89,0.15,-0.05,-0.17,MOV2
6.04,-0.84,8.06,0.18,-0.08,-0.12,MOV2
6.27,-0.75,8.25,0.23,-0.1,-0.1,MOV2
6.18,-0.54,8.03,0.21,-0.08,-0.14,MOV2
5.63,-0.32,8.13,0.17,-0.05,-0.16,MOV2
5.63,-0.78,8.2,0.19,-0.06,-0.11,MOV2
6.08,-0.94,8.05,0.24,-0.09,-0.08,MOV2
6.34,-0.41,7.89,0.22,-0.08,-0.12,MOV2
6.04,-0.22,8.03,0.19,-0.06,-0.14,MOV2
5.84,-0.78,8.41,0.21,-0.08,-0.08,MOV2
5.72,-0.88,8.33,0.24,-0.08,-0.06,MOV2
5.86,-0.34,7.76,0.22,-0.06,-0.11,MOV2
6.2,-0.32,7.6,0.2,-0.06,-0.13,MOV2
6.14,-0.76,8.25,0.2,-0.08,-0.09,MOV2
6.1,-0.82,8.41,0.23,-0.09,-0.06,MOV2
5.97,-0.29,7.88,0.22,-0.06,-0.12,MOV2
5.95,-0.22,7.67,0.18,-0.04,-0.16,MOV2
5.78,-0.88,8.16,0.17,-0.06,-0.12,MOV2
6.01,-0.8,8.19,0.2,-0.08,-0.1,MOV2
6.38,-0.21,7.82,0.2,-0.07,-0.15,MOV2
6.24,-0.23,7.82,0.16,-0.05,-0.2,MOV2
5.66,-0.87,8.41,0.13,-0.06,-0.16,MOV2
5.53,-0.73,8.31,0.16,-0.05,-0.15,MOV2
6.24,-0.39,7.57,0.17,-0.06,-0.2,MOV2
6.52,-0.35,7.68,0.13,-0.07,-0.24,MOV2
6.02,-0.82,8.33,0.1,-0.07,-0.21,MOV2
5.63,-0.74,8.51,0.12,-0.06,-0.19,MOV2
6.01,-0.3,7.73,0.14,-0.04,-0.24,MOV2
6.16,-0.51,7.68,0.1,-0.05,-0.28,MOV2
